GC_RPG,CULTURE,Surface_ha,cell,rupromax,rupromin,rupro,hcc,pro
18,Prairie,0.0659512913610747,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.102269798413539,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.68083888464592,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.417229448944698,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.308471851727349,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.119852599949908,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0529962507072401,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0529962507072401,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.356620761614867,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.109113331931177,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0963391983001316,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.11585665257644,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.628374332319325,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.165999797998765,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.153770321828439,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.145355727603098,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.103568086071087,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0612018839187235,8511,216.6,76.6,95.59,34.06,51
18,Prairie,1.45941003664598,8603,86.22,76.6,81.35,34.14,43
18,Prairie,1.5035298597965,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.71400140872251,8603,86.22,76.6,81.35,34.14,43
18,Prairie,2.32278511419927,8603,86.22,76.6,81.35,34.14,43
18,Prairie,4.35126327527184,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.194966620681365,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0647493024480372,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.102403104162664,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.515578979687724,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.135121214580123,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0883299734300823,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.286523473765919,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.286523473765919,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.220752994735299,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.453760501292257,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.229624282968992,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.256973897566841,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.12191492648534,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.492132429390997,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.677842474082704,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.677842474082704,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0882473439654845,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0882473439654845,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.273069351214267,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.299718203648228,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.18268617033102,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.449079097616322,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0814043692724767,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.425345545258593,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.314461968978124,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.278992247303589,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.814521369808817,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.263114863780921,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.212045762548005,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.104304221207657,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.105411687766094,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.230470846508851,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.440262454045483,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.258932004701056,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.108792944573621,8602,86.22,76.6,89.57,34.05,48
18,Prairie,1.42964449000881,8602,86.22,76.6,89.57,34.05,48
18,Prairie,1.42964449000881,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.393376850493561,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.100858513233566,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.303131423032747,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.171381257370703,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.476050108694834,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.593036615743086,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.157414579360254,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.636681633005603,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.636681633005603,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.117465665604429,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0569284685959328,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.1096764522949,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.213777054707137,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.132583193969187,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.242222354032702,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.203199352575877,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.277849355113997,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.136346878623703,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.120166388094439,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.188581890297463,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.410045572830464,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.308154830415405,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.134731838920151,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0723891092707862,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.1632240558747,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0710866526907225,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.054244801389872,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.445248998429148,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.231414126571408,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.306957157692477,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0643583399882901,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.286593034407937,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.102484759770774,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.135935608995514,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.22288638525208,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.377172573566281,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.220760350386049,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.179775551970388,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.440356556513528,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.150759960419321,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.123837596704494,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.386348253705147,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.518225849452465,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.210166919792352,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.413512900791403,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.137330392566765,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.161933135059909,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.215309927968508,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.22508163278454,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0850934494142098,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.194067504936151,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.149322148061144,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.167877393200552,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.163248625372138,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.416980538517546,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.284705362028887,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.137435034385344,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.616587406127086,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.278642341902146,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.467253691902834,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.130196595565945,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.211175223713628,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.214568276683637,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.422185120648901,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.532378037369713,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.251350489949031,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.145562202991599,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.128901838390398,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.208069229805059,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.402357998212374,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.167111388117881,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.218169237132649,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0582059709101346,8605,86.22,76.6,81.69,34.14,43
18,Prairie,0.0950109884722566,8605,86.22,76.6,81.69,34.14,43
18,Prairie,0.0712540828278542,8605,86.22,76.6,81.69,34.14,43
18,Prairie,0.433050294669759,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0503302527140297,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.728737123740627,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.506239681403523,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.289570953076355,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.118451107520687,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.849619970865301,8512,81.85,76.6,79.8,34.2,42
18,Prairie,1.25200148939483,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.141750760771372,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.38789868611315,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0533337147691092,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.346422210982957,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.389098535237439,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.159253261829201,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.184302631614132,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.799667882776444,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.114068477876189,8603,86.22,76.6,81.35,34.14,43
18,Prairie,3.58722625255088,8603,86.22,76.6,81.35,34.14,43
18,Prairie,1.69066476180815,8603,86.22,76.6,81.35,34.14,43
18,Prairie,1.44510132574504,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.877464117229103,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.0924519927071199,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0924519927071199,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.0618028578994861,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.238820048891569,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.951606276514803,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.202007228783685,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0917637913333311,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.237976361593011,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.178546748136596,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.198551517206249,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.269635813450529,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0500200698647383,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.168269285297321,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.192746114172453,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.2873531711719,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.20271914052211,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0844606863076589,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0692344667285681,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0692344667285681,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.367715226670509,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.172335714711925,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.050850225103597,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.211899785042137,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.152517448418451,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0521600539113137,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.315032752269967,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.896298273913646,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0717113174715219,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.184062788020482,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.498471327980645,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.404580191138597,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0741665020724927,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.356868120477324,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.354486064945969,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.302211349915494,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.204999378973968,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.470114943194777,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.188259950788653,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0649518100238376,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.105363644485335,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.100917809582967,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.110576854022093,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.150234434197329,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.367021070913081,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.157169143606048,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.215236342769112,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.140248926389227,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.143571919951062,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.373209496630527,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.373209496630527,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.146774470001328,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.18178079986226,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.052191136627636,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.207480568779733,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.128769755751852,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.688497784415229,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.716309395947443,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.716309395947443,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.327680654458365,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.262604412421838,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0749371690991722,8604,86.22,76.6,80.33,34.16,42
18,Prairie,0.0555191908957908,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0975277450450435,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0637405044786506,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0693348184263041,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.36775063314186,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.130430260722449,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.325279525187936,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.107261864050888,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0914570732389207,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.116117492021152,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.21282726407968,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.468749416118718,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0861999368734129,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.602366483860277,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.26758978717607,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.210467278448687,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.415336511224164,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.289146258039824,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.282821700671635,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.124624855731628,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.199229939844184,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.185413539714364,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0889858987004857,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0649161151747294,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.20730722453729,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.186001982373432,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.114461339438016,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.103976857224933,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0509427456175121,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0614527225078274,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0633072245105345,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.111500186541223,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0675081779869125,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.0666562664060829,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.220865042448611,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.059777337162041,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0575727947830713,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0564412882546388,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.102430157020173,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.153250242864417,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.0611238456731035,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.0567184485851518,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.0639980785309984,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0557822717424215,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0706802355946756,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0706802355946756,8602,86.22,76.6,89.57,34.05,48
18,Prairie,0.078115905106461,8606,86.22,76.6,81.37,34.14,43
18,Prairie,0.0562955028614673,8606,86.22,76.6,81.37,34.14,43
18,Prairie,0.0564506879345346,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.074466283632384,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.0718948802752752,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.0849922279773778,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.05143886490688,8514,81.85,76.6,77.39,34.23,40
18,Prairie,0.0523197873550101,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.0599116694541777,8603,86.22,76.6,81.35,34.14,43
18,Prairie,0.067844129837949,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.134551525402957,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0504364803033739,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.102586639165508,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.105499598165438,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0827685803933234,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.101858987727497,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0723040036400796,8513,81.85,76.6,80.48,34.2,42
18,Prairie,0.0794710705161439,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0543642274538697,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.101003301827306,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.162177528876106,8511,216.6,76.6,95.59,34.06,51
18,Prairie,0.0810795075285392,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.0509563259057701,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.0624181356056233,8512,81.85,76.6,79.8,34.2,42
18,Prairie,0.0693551858435046,8603,86.22,76.6,81.35,34.14,43
19,Prairie temporaire,2.76431562962945,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.53436062598504,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.658479715828318,8519,216.6,186.94,187.76,36.3,87
19,Prairie temporaire,0.150236585091846,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,0.510509482492902,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.0108107988867909,8512,81.85,76.6,79.8,34.2,42
19,Prairie temporaire,1.36583184391509,8518,216.6,76.6,146.35,34.25,76
19,Prairie temporaire,0.472403089792421,8603,86.22,76.6,81.35,34.14,43
19,Prairie temporaire,0.255413187220111,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.865604820393493,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.300137747673793,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.96789392025101,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,0.132670080570225,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.303775482644048,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.0239578655585647,8602,86.22,76.6,89.57,34.05,48
19,Prairie temporaire,1.90126097907036,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.55865759850435,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,4.5307646844685,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.68398627922684,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.749730914676702,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.514849061494786,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.690452133111656,8515,76.6,76.6,76.96,34.24,40
19,Prairie temporaire,0.746945071566629,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,2.36648464910171,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.251751113754511,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.147802829481344,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,5.77913339054978,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.20721608486725,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.749964382919204,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.976926764412364,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.142369851413206,8429,216.6,111.16,140.45,34.06,74
19,Prairie temporaire,0.142369851413206,8520,186.94,186.94,187.71,37.16,82
19,Prairie temporaire,0.650171696800739,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.02183816939509,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,0.138449319626496,8429,216.6,111.16,140.45,34.06,74
19,Prairie temporaire,1.90394676572511,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.27274980607829,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,11.8311369231069,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.95796513526338,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.706201877176017,8603,86.22,76.6,81.35,34.14,43
19,Prairie temporaire,1.19954507691618,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.811385466509371,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,3.35537438206659,8513,81.85,76.6,80.48,34.2,42
19,Prairie temporaire,0.604309196016006,8513,81.85,76.6,80.48,34.2,42
19,Prairie temporaire,0.0478613195013488,8430,216.6,186.94,183.8,36.39,84
19,Prairie temporaire,2.46931339529613,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,4.20102902217749,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.02660601194946,8512,81.85,76.6,79.8,34.2,42
19,Prairie temporaire,1.02660601194946,8603,86.22,76.6,81.35,34.14,43
19,Prairie temporaire,0.554280943527864,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.779728442284232,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.863438588836789,8513,81.85,76.6,80.48,34.2,42
19,Prairie temporaire,0.348373934119102,8519,216.6,186.94,187.76,36.3,87
19,Prairie temporaire,1.3104748426564,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,2.40466395293844,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.757881996545912,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,2.1376384337225,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.619303924554586,8430,216.6,186.94,183.8,36.39,84
19,Prairie temporaire,0.995292792463594,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,3.06127225238124,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.135957310499065,8515,76.6,76.6,76.96,34.24,40
19,Prairie temporaire,3.94524031547206,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,1.82439658036903,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,0.432652959770989,8515,76.6,76.6,76.96,34.24,40
19,Prairie temporaire,3.47524969311184,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,3.00433143116727,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.400352387149585,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,1.0865986248596,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,2.39104781925822,8512,81.85,76.6,79.8,34.2,42
19,Prairie temporaire,2.39104781925822,8603,86.22,76.6,81.35,34.14,43
19,Prairie temporaire,3.33051884279626,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,3.21587443306654,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,1.69280227040169,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,2.38751844695844,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.0292488117810804,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.367846500875987,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,0.478147216656653,8603,86.22,76.6,81.35,34.14,43
19,Prairie temporaire,0.922946510537213,8519,216.6,186.94,187.76,36.3,87
19,Prairie temporaire,2.12897559706615,8516,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.735383957288566,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,1.25187478551492,8427,216.6,76.6,112.4,33.91,60
19,Prairie temporaire,1.32031837462205,8426,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.38741293143779,8514,81.85,76.6,77.39,34.23,40
19,Prairie temporaire,0.38741293143779,8605,86.22,76.6,81.69,34.14,43
19,Prairie temporaire,1.42795538703317,8517,76.6,76.6,76.6,34.24,40
19,Prairie temporaire,0.317523872468621,8515,76.6,76.6,76.96,34.24,40
19,Prairie temporaire,0.0471077626435086,8512,81.85,76.6,79.8,34.2,42
